filepath,x1,y1,x2,y2,class_name
02729.jpg,18,49,497,443, 94
02730.jpg,138,226,328,415, 140
02731.jpg,117,99,407,457, 100
02732.jpg,44,51,493,430, 88
02733.jpg,6,79,501,458, 127
02734.jpg,28,109,498,423, 169
02735.jpg,73,89,437,454, 46
02736.jpg,37,55,482,482, 162
02737.jpg,42,81,476,476, 196
02738.jpg,35,162,491,356, 6
02739.jpg,46,33,460,474, 5
02740.jpg,34,149,466,432, 56
02741.jpg,20,149,475,437, 184
02742.jpg,31,251,507,501, 190
02743.jpg,89,52,420,428, 110
02744.jpg,46,150,435,404, 61
02745.jpg,76,101,304,428, 144
02746.jpg,13,23,485,502, 60
02747.jpg,49,106,455,437, 147
02748.jpg,76,42,490,405, 119
02749.jpg,57,17,462,496, 150
02750.jpg,15,32,496,499, 135
02751.jpg,7,72,501,447, 84
02752.jpg,73,155,459,460, 151
02753.jpg,68,101,451,461, 166
02754.jpg,31,124,477,444, 139
02755.jpg,24,134,477,476, 192
02756.jpg,35,17,500,492, 169
02757.jpg,26,65,491,492, 115
02758.jpg,51,87,485,435, 28
02759.jpg,48,91,470,435, 109
02760.jpg,46,193,307,512, 104
02761.jpg,66,180,449,412, 90
02762.jpg,53,99,405,305, 104
02763.jpg,30,77,486,400, 62
02764.jpg,95,114,421,488, 25
02765.jpg,23,26,496,456, 131
02766.jpg,44,119,481,458, 14
02767.jpg,22,192,376,457, 101
02768.jpg,36,181,472,446, 52
02769.jpg,25,81,489,442, 132
02770.jpg,23,218,494,466, 17
02771.jpg,122,166,402,312, 9
02772.jpg,48,32,468,496, 28
02773.jpg,61,191,455,397, 12
02774.jpg,19,169,495,347, 36
02775.jpg,10,163,500,417, 75
02776.jpg,11,199,504,502, 102
02777.jpg,97,117,465,468, 157
02778.jpg,19,92,507,493, 155
02779.jpg,100,96,421,390, 147
02780.jpg,94,133,461,423, 195
02781.jpg,31,100,496,472, 123
02782.jpg,128,119,411,444, 63
02783.jpg,9,67,498,355, 73
02784.jpg,55,195,458,459, 46
02785.jpg,12,36,491,379, 77
02786.jpg,93,106,389,447, 150
02787.jpg,42,122,478,489, 29
02788.jpg,53,213,460,440, 38
02789.jpg,30,133,485,427, 41
02790.jpg,19,87,494,451, 90
02791.jpg,64,86,450,440, 21
02792.jpg,47,107,451,405, 54
02793.jpg,41,100,511,454, 124
02794.jpg,67,91,453,409, 49
02795.jpg,81,219,477,434, 58
02796.jpg,6,137,499,438, 18
02797.jpg,34,20,466,415, 12
02798.jpg,43,100,466,478, 49
02799.jpg,77,51,451,512, 157
02800.jpg,2,173,511,511, 23
02801.jpg,41,103,475,415, 49
02802.jpg,24,150,487,479, 179
02803.jpg,53,198,470,437, 150
02804.jpg,57,218,487,468, 61
02805.jpg,27,118,482,473, 113
02806.jpg,33,204,475,444, 153
02807.jpg,29,105,488,447, 184
02808.jpg,31,120,501,387, 75
02809.jpg,78,129,395,431, 36
02810.jpg,8,60,482,411, 115
02811.jpg,68,123,449,423, 52
02812.jpg,8,48,508,497, 177
02813.jpg,177,199,439,493, 31
02814.jpg,40,100,465,442, 168
02815.jpg,79,23,455,418, 174
02816.jpg,143,77,475,421, 170
02817.jpg,122,122,458,458, 157
02818.jpg,25,43,491,469, 119
02819.jpg,62,176,457,445, 146
02820.jpg,81,85,381,377, 103
02821.jpg,15,22,511,494, 58
02822.jpg,6,4,510,512, 178
02823.jpg,92,27,491,487, 40
02824.jpg,22,160,486,455, 46
02825.jpg,108,81,441,413, 93
02826.jpg,20,73,502,424, 167
02827.jpg,47,191,470,495, 164
02828.jpg,130,18,440,497, 100
02829.jpg,56,51,498,512, 95
02830.jpg,45,142,466,451, 113
02831.jpg,104,110,354,380, 98
02832.jpg,27,158,488,476, 3
02833.jpg,26,201,481,412, 164
02834.jpg,105,150,424,470, 117
02835.jpg,26,90,484,470, 26
02836.jpg,15,179,496,447, 56
02837.jpg,14,102,512,480, 138
02838.jpg,32,137,511,479, 98
02839.jpg,97,175,460,440, 163
02840.jpg,3,103,506,356, 74
02841.jpg,41,96,509,459, 170
02842.jpg,44,84,486,440, 75
02843.jpg,58,165,460,433, 5
02844.jpg,42,64,467,480, 196
02845.jpg,51,169,472,442, 44
02846.jpg,89,56,330,376, 113
02847.jpg,38,58,501,512, 188
02848.jpg,40,77,456,454, 1
02849.jpg,35,148,478,346, 79
02850.jpg,108,235,437,416, 33
02851.jpg,135,268,467,433, 51
02852.jpg,6,157,512,486, 165
02853.jpg,67,130,457,486, 89
02854.jpg,25,41,486,460, 68
02855.jpg,6,84,500,472, 78
02856.jpg,12,146,487,485, 81
02857.jpg,8,91,504,460, 107
02858.jpg,40,148,470,437, 186
02859.jpg,1,62,512,427, 74
02860.jpg,16,19,496,512, 192
02861.jpg,62,193,494,449, 102
02862.jpg,102,83,449,408, 64
02863.jpg,6,135,507,497, 108
02864.jpg,39,133,500,488, 170
02865.jpg,21,56,491,381, 72
02866.jpg,67,29,459,477, 196
02867.jpg,12,113,498,379, 158
02868.jpg,73,137,501,460, 43
02869.jpg,2,106,509,406, 98
02870.jpg,16,59,500,438, 194
02871.jpg,47,116,489,365, 75
02872.jpg,188,270,470,410, 148
02873.jpg,74,149,454,407, 12
02874.jpg,27,51,492,462, 30
02875.jpg,112,211,500,419, 144
02876.jpg,43,65,446,296, 73
02877.jpg,14,182,500,482, 91
02878.jpg,69,61,448,467, 119
02879.jpg,92,182,430,451, 76
02880.jpg,6,12,460,487, 116
02881.jpg,54,23,475,497, 76
02882.jpg,23,101,374,461, 63
02883.jpg,53,112,465,441, 62
02884.jpg,159,89,463,335, 72
02885.jpg,66,133,458,413, 12
02886.jpg,22,84,491,465, 148
02887.jpg,16,210,503,443, 17
02888.jpg,94,125,395,435, 135
02889.jpg,53,117,432,466, 46
02890.jpg,18,5,504,474, 168
02891.jpg,18,140,496,422, 57
02892.jpg,23,83,427,442, 43
02893.jpg,16,88,492,406, 86
02894.jpg,42,186,472,394, 141
02895.jpg,81,55,436,433, 130
02896.jpg,20,104,472,376, 14
02897.jpg,108,95,424,392, 5
02898.jpg,13,105,503,472, 77
02899.jpg,98,44,466,480, 13
02900.jpg,9,241,505,480, 16
02901.jpg,10,60,506,478, 37
02902.jpg,25,59,488,477, 157
02903.jpg,10,21,496,498, 75
02904.jpg,7,127,508,455, 180
02905.jpg,3,230,491,493, 63
02906.jpg,43,82,482,410, 49
02907.jpg,21,113,498,475, 144
02908.jpg,11,212,500,424, 128
02909.jpg,61,40,456,486, 61
02910.jpg,64,108,426,449, 56
02911.jpg,20,102,482,403, 6
02912.jpg,22,104,489,469, 74
02913.jpg,13,75,503,484, 4
02914.jpg,51,131,450,382, 162
02915.jpg,110,21,407,508, 180
02916.jpg,54,169,446,428, 174
02917.jpg,31,36,476,424, 98
02918.jpg,17,105,499,411, 36
02919.jpg,33,102,489,376, 6
02920.jpg,209,222,471,414, 124
02921.jpg,80,102,423,481, 11
02922.jpg,17,132,492,492, 179
02923.jpg,192,90,492,446, 101
02924.jpg,6,176,507,381, 173
02925.jpg,28,28,492,477, 150
02926.jpg,46,158,494,435, 125
02927.jpg,5,58,500,456, 72
02928.jpg,50,153,474,439, 59
02929.jpg,43,107,467,452, 83
02930.jpg,27,68,461,458, 148
02931.jpg,57,78,446,387, 178
02932.jpg,57,0,511,505, 189
02933.jpg,37,151,509,469, 77
02934.jpg,30,136,491,439, 75
02935.jpg,13,71,504,412, 95
02936.jpg,47,57,469,484, 38
02937.jpg,1,197,377,484, 178
02938.jpg,59,113,456,461, 86
02939.jpg,13,76,505,388, 72
02940.jpg,2,44,494,511, 145
02941.jpg,56,188,429,444, 66
02942.jpg,57,1,455,448, 58
02943.jpg,19,90,476,446, 140
02944.jpg,61,165,473,434, 129
02945.jpg,23,142,486,477, 54
02946.jpg,30,162,480,398, 75
02947.jpg,58,164,461,465, 66
02948.jpg,115,208,392,392, 14
02949.jpg,34,118,492,394, 184
02950.jpg,22,85,497,494, 145
02951.jpg,83,118,447,436, 135
02952.jpg,22,78,490,467, 184
02953.jpg,43,64,441,384, 99
02954.jpg,30,106,509,512, 159
02955.jpg,109,6,403,484, 151
02956.jpg,10,38,444,507, 85
02957.jpg,19,269,480,496, 188
02958.jpg,23,57,492,448, 20
02959.jpg,10,22,503,495, 190
02960.jpg,17,85,475,481, 154
02961.jpg,51,66,447,452, 196
02962.jpg,67,118,480,430, 125
02963.jpg,73,78,436,380, 89
02964.jpg,64,65,446,471, 160
02965.jpg,18,0,499,509, 133
02966.jpg,77,92,496,456, 106
02967.jpg,45,187,469,472, 43
02968.jpg,24,188,488,419, 173
02969.jpg,7,94,488,445, 51
02970.jpg,23,111,509,480, 46
02971.jpg,10,52,501,512, 48
02972.jpg,79,167,455,397, 105
02973.jpg,55,57,459,488, 173
02974.jpg,5,10,510,507, 20
02975.jpg,52,98,458,457, 33
02976.jpg,51,68,468,432, 70
02977.jpg,36,167,476,429, 110
02978.jpg,58,73,441,419, 129
02979.jpg,66,99,483,473, 163
02980.jpg,18,38,511,449, 162
02981.jpg,40,91,472,430, 81
02982.jpg,43,44,475,472, 172
02983.jpg,20,89,489,459, 169
02984.jpg,33,206,477,462, 126
02985.jpg,20,29,503,487, 109
02986.jpg,140,49,495,476, 129
02987.jpg,5,18,512,497, 181
02988.jpg,17,226,290,460, 47
02989.jpg,142,128,369,420, 193
02990.jpg,22,133,479,328, 61
02991.jpg,20,116,465,348, 83
02992.jpg,26,135,398,379, 30
02993.jpg,17,69,503,397, 8
02994.jpg,16,126,494,474, 56
02995.jpg,23,39,475,462, 182
02996.jpg,22,46,489,498, 149
02997.jpg,77,52,470,462, 192
02998.jpg,19,91,512,512, 123
02999.jpg,46,87,478,437, 33
03000.jpg,46,30,495,461, 91
03001.jpg,19,5,512,449, 161
03002.jpg,19,165,476,475, 179
03003.jpg,5,174,420,413, 191
03004.jpg,46,148,474,465, 178
03005.jpg,9,205,508,446, 161
03006.jpg,48,101,449,464, 59
03007.jpg,11,14,498,492, 48
03008.jpg,3,78,505,417, 1
03009.jpg,4,41,504,406, 9
03010.jpg,23,212,492,450, 30
03011.jpg,52,137,421,455, 2
03012.jpg,22,73,482,444, 83
03013.jpg,56,63,465,404, 105
03014.jpg,36,260,512,502, 36
03015.jpg,11,233,500,449, 16
03016.jpg,30,183,467,487, 157
03017.jpg,16,78,494,472, 95
03018.jpg,34,117,447,482, 117
03019.jpg,110,148,352,362, 25
03020.jpg,35,234,500,443, 74
03021.jpg,56,88,439,458, 139
03022.jpg,16,34,496,497, 37
03023.jpg,49,97,425,364, 60
03024.jpg,52,43,436,482, 166
03025.jpg,42,95,461,492, 20
03026.jpg,29,49,445,489, 137
03027.jpg,74,63,458,508, 99
03028.jpg,1,51,504,414, 72
03029.jpg,24,169,494,366, 107
03030.jpg,38,17,490,481, 3
03031.jpg,96,299,395,469, 163
03032.jpg,33,63,500,459, 60
03033.jpg,80,154,447,450, 191
03034.jpg,60,56,445,438, 77
03035.jpg,34,301,490,466, 63
03036.jpg,26,43,490,451, 94
03037.jpg,17,15,496,512, 156
03038.jpg,31,56,495,467, 26
03039.jpg,73,107,398,438, 94
03040.jpg,44,85,486,392, 91
03041.jpg,13,93,492,437, 186
03042.jpg,72,180,278,479, 167
03043.jpg,79,142,409,459, 157
03044.jpg,131,215,485,436, 183
03045.jpg,90,75,476,446, 148
03046.jpg,48,172,442,411, 103
03047.jpg,44,201,454,417, 93
03048.jpg,45,61,444,466, 60
03049.jpg,167,105,512,481, 158
03050.jpg,85,39,422,494, 176
03051.jpg,40,96,472,464, 4
03052.jpg,149,212,423,407, 130
03053.jpg,68,197,387,388, 112
03054.jpg,17,247,487,448, 5
03055.jpg,2,104,506,448, 14
03056.jpg,36,119,482,467, 88
03057.jpg,74,94,451,415, 19
03058.jpg,35,40,438,493, 98
03059.jpg,31,83,456,476, 195
03060.jpg,55,51,437,471, 60
03061.jpg,28,122,436,405, 114
03062.jpg,37,155,475,354, 69
03063.jpg,25,146,478,317, 156
03064.jpg,66,75,445,443, 9
03065.jpg,69,34,460,481, 186
03066.jpg,20,238,348,436, 36
03067.jpg,83,127,454,434, 165
03068.jpg,48,65,461,437, 137
03069.jpg,30,94,488,429, 163
03070.jpg,22,38,492,456, 40
03071.jpg,45,131,478,490, 38
03072.jpg,1,34,504,488, 91
03073.jpg,5,132,491,435, 92
03074.jpg,29,16,497,498, 125
03075.jpg,7,127,491,416, 152
03076.jpg,42,6,480,477, 179
03077.jpg,52,126,482,465, 193
03078.jpg,104,84,397,435, 90
03079.jpg,27,149,486,342, 171
03080.jpg,163,220,389,384, 176
03081.jpg,51,97,476,438, 5
03082.jpg,76,101,430,421, 93
03083.jpg,132,123,464,456, 54
03084.jpg,2,2,511,509, 98
03085.jpg,70,96,512,354, 67
03086.jpg,12,130,501,409, 136
03087.jpg,73,56,466,352, 24
03088.jpg,13,43,476,459, 171
03089.jpg,118,63,412,470, 146
03090.jpg,15,35,474,463, 186
03091.jpg,39,58,472,506, 36
03092.jpg,0,106,511,406, 164
03093.jpg,23,54,484,473, 154
03094.jpg,37,50,489,422, 54
03095.jpg,44,160,466,425, 119
03096.jpg,19,106,475,438, 97
03097.jpg,6,102,504,481, 125
03098.jpg,36,157,424,401, 123
03099.jpg,40,45,461,403, 116
03100.jpg,118,199,435,372, 129
03101.jpg,52,99,406,423, 10
03102.jpg,11,144,484,474, 4
03103.jpg,39,104,484,430, 23
03104.jpg,56,74,446,473, 51
03105.jpg,17,34,471,459, 95
03106.jpg,35,98,482,412, 77
03107.jpg,33,136,479,471, 162
03108.jpg,53,168,356,395, 109
03109.jpg,66,173,495,492, 186
03110.jpg,75,114,454,418, 95
03111.jpg,10,35,497,477, 35
03112.jpg,95,198,405,406, 168
03113.jpg,33,86,493,378, 188
03114.jpg,65,38,454,498, 193
03115.jpg,124,86,394,411, 38
03116.jpg,3,126,451,361, 148
03117.jpg,75,260,460,438, 74
03118.jpg,39,50,480,461, 111
03119.jpg,8,54,503,435, 24
03120.jpg,21,55,490,453, 116
03121.jpg,15,63,512,484, 25
03122.jpg,39,132,455,423, 152
03123.jpg,27,34,488,474, 124
03124.jpg,61,89,431,373, 167
03125.jpg,17,51,494,478, 170
03126.jpg,80,219,423,428, 142
03127.jpg,26,79,480,449, 5
03128.jpg,1,25,512,490, 160
03129.jpg,39,56,494,435, 95
03130.jpg,13,137,500,344, 72
03131.jpg,17,80,507,500, 120
03132.jpg,76,31,445,434, 90
03133.jpg,26,16,489,484, 131
03134.jpg,17,91,487,458, 121
03135.jpg,70,37,457,474, 62
03136.jpg,76,105,488,362, 128
03137.jpg,294,177,452,377, 169
03138.jpg,11,118,500,491, 48
03139.jpg,73,196,462,394, 15
03140.jpg,100,50,440,419, 148
03141.jpg,56,139,446,449, 191
03142.jpg,52,31,480,440, 132
03143.jpg,1,73,512,348, 118
03144.jpg,65,104,469,358, 66
03145.jpg,14,85,478,443, 111
03146.jpg,19,81,509,389, 110
03147.jpg,34,85,482,485, 130
03148.jpg,36,176,482,447, 181
03149.jpg,29,52,497,481, 44
03150.jpg,69,9,442,434, 118
03151.jpg,80,98,454,419, 112
03152.jpg,44,82,475,477, 3
03153.jpg,52,175,443,455, 179
03154.jpg,56,180,474,476, 58
03155.jpg,26,193,409,474, 120
03156.jpg,50,91,468,450, 62
03157.jpg,14,120,494,462, 20
03158.jpg,20,250,482,489, 71
03159.jpg,16,8,506,480, 100
03160.jpg,13,144,471,468, 97
03161.jpg,1,1,511,506, 178
03162.jpg,40,196,468,449, 27
03163.jpg,31,177,481,446, 66
03164.jpg,68,111,479,414, 48
03165.jpg,24,27,471,397, 4
03166.jpg,0,98,507,489, 122
03167.jpg,50,68,468,452, 12
03168.jpg,60,171,445,408, 49
03169.jpg,73,20,489,500, 3
03170.jpg,19,164,492,443, 181
03171.jpg,77,121,396,442, 86
03172.jpg,17,43,474,478, 82
03173.jpg,25,122,491,414, 158
03174.jpg,76,113,431,371, 36
03175.jpg,34,153,461,450, 43
03176.jpg,44,55,496,417, 106
03177.jpg,74,79,462,449, 193
03178.jpg,1,2,512,512, 31
03179.jpg,52,45,416,447, 149
03180.jpg,27,84,456,500, 32
03181.jpg,28,59,484,498, 34
03182.jpg,52,119,472,419, 100
03183.jpg,43,167,501,471, 141
03184.jpg,57,164,485,411, 11
03185.jpg,79,155,507,403, 56
03186.jpg,38,73,458,404, 178
03187.jpg,52,41,460,475, 89
03188.jpg,45,1,453,435, 193
03189.jpg,17,158,499,508, 121
03190.jpg,49,210,444,438, 165
03191.jpg,6,23,510,417, 5
03192.jpg,104,138,492,465, 112
03193.jpg,35,123,478,500, 119
03194.jpg,57,107,480,381, 77
03195.jpg,26,114,496,461, 54
03196.jpg,145,130,447,482, 100
03197.jpg,127,196,415,402, 148
03198.jpg,58,81,453,414, 76
03199.jpg,116,178,304,393, 27
03200.jpg,201,132,496,452, 168
03201.jpg,109,199,411,435, 176
03202.jpg,10,60,497,471, 127
03203.jpg,25,120,488,418, 15
03204.jpg,27,72,478,468, 166
03205.jpg,121,104,455,464, 83
03206.jpg,110,54,481,345, 23
03207.jpg,22,210,484,483, 92
03208.jpg,74,118,444,397, 11
03209.jpg,8,186,512,459, 155
03210.jpg,27,156,488,455, 87
03211.jpg,54,84,449,349, 55
03212.jpg,17,249,492,512, 181
03213.jpg,70,65,438,459, 163
03214.jpg,11,44,489,497, 30
03215.jpg,22,170,490,401, 15
03216.jpg,57,1,462,419, 73
03217.jpg,1,101,498,511, 61
03218.jpg,48,1,480,489, 166
03219.jpg,23,167,495,380, 112
03220.jpg,60,73,488,488, 86
03221.jpg,71,16,441,500, 13
03222.jpg,7,10,458,387, 54
03223.jpg,1,4,512,512, 111
03224.jpg,20,230,484,477, 193
03225.jpg,18,71,493,480, 117
03226.jpg,9,218,506,505, 22
03227.jpg,70,20,512,459, 194
03228.jpg,18,8,497,474, 94
03229.jpg,67,94,451,464, 117
03230.jpg,5,40,505,498, 167
03231.jpg,54,241,460,490, 72
03232.jpg,106,65,401,416, 109
03233.jpg,11,36,501,447, 13
03234.jpg,62,45,460,435, 82
03235.jpg,35,49,504,467, 150
03236.jpg,36,12,460,484, 60
03237.jpg,45,32,469,485, 33
03238.jpg,49,158,448,344, 4
03239.jpg,24,122,490,453, 9
03240.jpg,5,35,512,512, 106
03241.jpg,28,67,508,432, 4
03242.jpg,66,93,449,417, 66
03243.jpg,40,75,470,400, 4
03244.jpg,78,103,364,446, 32
03245.jpg,5,35,500,468, 43
03246.jpg,7,194,359,492, 110
03247.jpg,47,86,494,456, 125
03248.jpg,171,179,476,442, 177
03249.jpg,42,157,434,405, 81
03250.jpg,292,195,481,361, 176
03251.jpg,67,228,437,443, 66
03252.jpg,15,158,455,498, 85
03253.jpg,21,60,490,453, 17
03254.jpg,205,237,457,468, 29
03255.jpg,61,72,420,470, 149
03256.jpg,76,221,478,488, 140
03257.jpg,36,22,485,469, 179
03258.jpg,67,100,439,457, 160
03259.jpg,43,102,362,409, 180
03260.jpg,22,54,480,453, 133
03261.jpg,7,81,512,385, 70
03262.jpg,84,59,394,507, 158
03263.jpg,56,153,444,472, 168
03264.jpg,52,136,508,438, 98
03265.jpg,26,160,495,436, 6
03266.jpg,36,158,487,458, 134
03267.jpg,17,196,495,459, 2
03268.jpg,48,218,465,484, 84
03269.jpg,47,134,472,380, 24
03270.jpg,141,166,405,367, 98
03271.jpg,8,53,501,460, 186
03272.jpg,81,101,511,433, 98
03273.jpg,15,121,490,512, 40
03274.jpg,24,76,363,455, 132
03275.jpg,21,43,497,439, 143
03276.jpg,4,22,510,495, 196
03277.jpg,174,159,478,468, 140
03278.jpg,42,77,454,413, 46
03279.jpg,25,46,492,493, 132
03280.jpg,25,25,484,457, 84
03281.jpg,30,30,492,474, 189
03282.jpg,40,51,488,483, 79
03283.jpg,29,78,489,441, 15
03284.jpg,33,227,348,448, 183
03285.jpg,64,157,464,428, 41
03286.jpg,73,79,448,366, 166
03287.jpg,70,1,470,449, 48
03288.jpg,15,114,504,429, 35
03289.jpg,112,236,419,449, 14
03290.jpg,15,58,481,419, 137
03291.jpg,113,140,311,393, 56
03292.jpg,85,42,425,482, 132
03293.jpg,27,66,483,474, 100
03294.jpg,58,25,495,512, 34
03295.jpg,0,76,448,477, 91
03296.jpg,49,205,475,436, 171
03297.jpg,55,208,318,419, 160
03298.jpg,10,82,508,509, 35
03299.jpg,47,94,397,399, 41
03300.jpg,32,174,495,408, 191
03301.jpg,0,21,383,458, 171
03302.jpg,39,48,452,483, 165
03303.jpg,18,159,497,451, 155
03304.jpg,114,124,415,366, 63
03305.jpg,8,25,504,398, 87
03306.jpg,28,61,480,462, 110
03307.jpg,97,115,427,450, 195
03308.jpg,26,181,485,450, 7
03309.jpg,3,100,507,429, 122
03310.jpg,19,78,488,471, 179
03311.jpg,22,217,485,499, 8
03312.jpg,37,208,510,418, 111
03313.jpg,35,125,482,507, 13
03314.jpg,9,205,507,425, 16
03315.jpg,30,57,474,459, 82
03316.jpg,204,241,467,456, 7
03317.jpg,34,36,467,453, 2
03318.jpg,81,89,427,469, 119
03319.jpg,37,92,478,459, 125
03320.jpg,46,155,467,441, 69
03321.jpg,8,95,509,432, 16
03322.jpg,30,36,491,457, 127
03323.jpg,55,171,467,411, 151
03324.jpg,52,103,460,419, 59
03325.jpg,92,108,460,453, 165
03326.jpg,20,26,467,483, 167
03327.jpg,62,223,454,392, 36
03328.jpg,58,27,471,512, 88
03329.jpg,10,58,494,464, 87
03330.jpg,41,118,405,366, 46
03331.jpg,5,7,508,508, 81
03332.jpg,1,95,498,436, 127
03333.jpg,31,96,426,436, 177
03334.jpg,11,86,492,448, 172
03335.jpg,98,138,433,408, 42
03336.jpg,28,167,467,396, 85
03337.jpg,3,2,508,490, 186
03338.jpg,87,96,501,426, 167
03339.jpg,41,122,484,456, 37
03340.jpg,21,109,498,442, 96
03341.jpg,27,93,495,474, 196
03342.jpg,36,154,481,361, 51
03343.jpg,46,84,487,415, 73
03344.jpg,28,43,486,449, 20
03345.jpg,76,190,341,394, 194
03346.jpg,17,67,495,491, 168
03347.jpg,153,198,473,391, 38
03348.jpg,13,79,500,440, 121
03349.jpg,20,115,497,436, 25
03350.jpg,70,117,489,411, 104
03351.jpg,41,87,481,460, 63
03352.jpg,47,165,472,464, 67
03353.jpg,22,132,494,379, 49
03354.jpg,64,72,489,441, 155
03355.jpg,19,31,506,461, 67
03356.jpg,27,140,499,400, 192
03357.jpg,21,26,500,482, 179
03358.jpg,6,206,404,462, 181
03359.jpg,18,59,500,489, 69
03360.jpg,62,156,478,475, 26
03361.jpg,25,64,500,437, 37
03362.jpg,59,6,434,493, 149
03363.jpg,83,200,381,467, 88
03364.jpg,23,107,470,442, 125
03365.jpg,12,38,481,420, 123
03366.jpg,44,52,460,458, 186
03367.jpg,20,113,487,457, 20
03368.jpg,22,59,504,463, 177
03369.jpg,77,234,481,467, 157
03370.jpg,93,156,467,402, 31
03371.jpg,4,142,507,419, 76
03372.jpg,22,205,491,457, 47
03373.jpg,33,95,497,423, 77
03374.jpg,67,211,474,509, 162
03375.jpg,73,25,448,464, 121
03376.jpg,23,88,474,468, 51
03377.jpg,14,108,504,461, 71
03378.jpg,13,131,506,382, 109
03379.jpg,33,151,502,497, 8
03380.jpg,39,44,496,472, 108
03381.jpg,62,118,471,418, 155
03382.jpg,118,191,398,323, 192
03383.jpg,29,116,484,485, 19
03384.jpg,35,144,482,358, 85
03385.jpg,3,4,506,509, 186
03386.jpg,21,11,498,483, 101
03387.jpg,57,145,460,374, 92
03388.jpg,35,56,477,454, 137
03389.jpg,29,33,409,487, 109
03390.jpg,16,211,503,470, 10
03391.jpg,142,152,366,433, 93
03392.jpg,14,208,494,443, 164
03393.jpg,26,206,392,454, 1
03394.jpg,10,242,501,469, 164
03395.jpg,89,124,444,427, 93
03396.jpg,54,199,482,467, 165
03397.jpg,19,117,494,393, 96
03398.jpg,87,149,447,419, 103
03399.jpg,143,100,493,465, 35
03400.jpg,56,118,446,379, 134
03401.jpg,25,116,490,480, 62
03402.jpg,11,109,501,407, 29
03403.jpg,80,77,427,450, 137
03404.jpg,18,169,503,462, 41
03405.jpg,83,1,426,507, 166
03406.jpg,32,35,481,468, 180
03407.jpg,14,78,489,397, 128
03408.jpg,114,254,496,486, 56
03409.jpg,28,196,483,416, 144
03410.jpg,112,85,399,413, 138
03411.jpg,66,174,456,371, 67
03412.jpg,18,35,491,483, 20
03413.jpg,49,198,478,441, 42
03414.jpg,37,73,504,487, 151
03415.jpg,5,87,510,445, 84
03416.jpg,63,129,389,418, 176
03417.jpg,88,163,488,501, 5
03418.jpg,15,116,468,436, 13
03419.jpg,37,45,483,433, 180
03420.jpg,20,15,481,496, 90
03421.jpg,38,86,472,454, 45
03422.jpg,169,217,475,422, 25
03423.jpg,13,248,501,422, 170
03424.jpg,4,96,505,444, 194
03425.jpg,32,127,476,437, 43
03426.jpg,20,105,491,438, 68
03427.jpg,70,189,444,428, 22
03428.jpg,25,107,503,503, 114
03429.jpg,7,93,506,456, 16
03430.jpg,8,77,507,410, 191
03431.jpg,22,109,507,444, 123
03432.jpg,144,124,400,386, 83
03433.jpg,33,231,401,497, 43
03434.jpg,16,112,495,411, 128
03435.jpg,23,116,500,418, 18
03436.jpg,17,120,497,428, 43
03437.jpg,30,138,489,468, 181
03438.jpg,37,22,496,407, 191
03439.jpg,11,157,500,387, 18
03440.jpg,108,94,403,474, 110
03441.jpg,54,180,469,419, 126
03442.jpg,32,177,512,464, 62
03443.jpg,61,97,470,432, 86
03444.jpg,16,20,495,481, 95
03445.jpg,25,298,480,504, 22
03446.jpg,9,76,508,482, 162
03447.jpg,39,129,457,427, 52
03448.jpg,11,81,498,446, 78
03449.jpg,20,154,501,475, 22
03450.jpg,32,158,480,452, 78
03451.jpg,38,49,456,508, 34
03452.jpg,29,238,462,457, 160
03453.jpg,21,89,482,423, 82
03454.jpg,20,135,499,487, 9
03455.jpg,35,93,484,427, 41
03456.jpg,23,58,486,392, 138
03457.jpg,34,137,492,430, 27
03458.jpg,19,147,496,446, 11
03459.jpg,24,163,509,498, 82
03460.jpg,64,127,447,496, 83
03461.jpg,70,103,480,415, 123
03462.jpg,6,101,498,400, 173
03463.jpg,21,62,486,499, 119
03464.jpg,23,51,481,435, 44
03465.jpg,4,67,510,417, 72
03466.jpg,15,107,491,475, 186
03467.jpg,24,162,481,449, 4
03468.jpg,1,155,416,468, 82
03469.jpg,86,81,433,425, 42
03470.jpg,11,93,494,409, 182
03471.jpg,34,135,481,371, 173
03472.jpg,47,241,451,450, 23
03473.jpg,61,86,445,490, 122
03474.jpg,257,114,478,370, 148
03475.jpg,98,272,479,458, 103
03476.jpg,33,81,486,416, 178
03477.jpg,31,44,467,449, 148
03478.jpg,13,35,496,494, 34
03479.jpg,23,121,496,466, 46
03480.jpg,83,62,403,391, 43
03481.jpg,26,59,485,464, 125
03482.jpg,27,71,498,480, 71
03483.jpg,25,0,494,504, 58
03484.jpg,20,133,496,488, 67
03485.jpg,29,92,501,429, 172
03486.jpg,32,92,474,494, 35
03487.jpg,33,34,488,491, 183
03488.jpg,29,121,489,357, 111
03489.jpg,0,73,509,498, 149
03490.jpg,18,82,501,420, 183
03491.jpg,47,52,512,448, 121
03492.jpg,26,123,501,466, 153
03493.jpg,5,125,494,489, 178
03494.jpg,45,28,428,387, 155
03495.jpg,66,155,484,467, 129
03496.jpg,185,264,453,433, 29
03497.jpg,181,15,468,457, 119
03498.jpg,46,153,458,373, 18
03499.jpg,73,246,452,411, 59
03500.jpg,29,242,469,460, 151
03501.jpg,32,172,491,487, 128
03502.jpg,85,301,420,456, 11
03503.jpg,34,148,471,460, 21
03504.jpg,21,102,512,429, 141
